WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'device': 'cuda:0',
 'env': 'mocca_envs:Walker2DCustomEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_03_15__13_31_36__walker_experiment/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'log_dir': 'runs/2021_03_15__13_31_36__walker_experiment/logs',
 'log_interval': 2,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'net': None,
 'num_frames': 10000000.0,
 'num_mini_batch': 39,
 'num_processes': 125,
 'num_steps': 320,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'save_dir': 'runs/2021_03_15__13_31_36__walker_experiment/models',
 'save_every': 2000000,
 'seed': 16,
 'use_gae': True}
--------------------------------------
/home/yuni/venv/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
pybullet build time: Nov 26 2020 23:09:05
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
Updates 1, num timesteps 40000, FPS 3914, mean/median reward 54.3/50.3, min/max reward 14.0/179.2, entropy 10.08, value loss 37.60, policy loss -0.026
Updates 29, num timesteps 1160000, FPS 2507, mean/median reward 635.6/713.0, min/max reward 172.4/1115.9, entropy 7.84, value loss 47.07, policy loss -0.007
Updates 30, num timesteps 1200000, FPS 2509, mean/median reward 635.8/715.8, min/max reward 219.7/1032.4, entropy 7.80, value loss 42.93, policy loss -0.006
Updates 31, num timesteps 1240000, FPS 2508, mean/median reward 638.1/712.5, min/max reward 202.7/1049.6, entropy 7.74, value loss 45.91, policy loss -0.007
Updates 32, num timesteps 1280000, FPS 2512, mean/median reward 632.9/698.8, min/max reward 202.7/1337.2, entropy 7.70, value loss 51.87, policy loss -0.007
Updates 33, num timesteps 1320000, FPS 2512, mean/median reward 656.7/705.0, min/max reward 224.6/1337.2, entropy 7.64, value loss 40.54, policy loss -0.006
Updates 34, num timesteps 1360000, FPS 2512, mean/median reward 660.0/698.0, min/max reward 224.6/1091.2, entropy 7.59, value loss 41.38, policy loss -0.004
Updates 35, num timesteps 1400000, FPS 2513, mean/median reward 679.5/708.1, min/max reward 274.9/998.6, entropy 7.54, value loss 47.65, policy loss -0.007
Updates 36, num timesteps 1440000, FPS 2513, mean/median reward 693.0/720.9, min/max reward 266.0/998.6, entropy 7.50, value loss 43.52, policy loss -0.006
Updates 37, num timesteps 1480000, FPS 2512, mean/median reward 694.0/716.5, min/max reward 224.4/1106.9, entropy 7.44, value loss 39.30, policy loss -0.008
Updates 38, num timesteps 1520000, FPS 2513, mean/median reward 725.7/727.2, min/max reward 224.4/1318.9, entropy 7.38, value loss 41.04, policy loss -0.003
Updates 39, num timesteps 1560000, FPS 2515, mean/median reward 732.5/727.2, min/max reward 211.5/1318.9, entropy 7.33, value loss 46.12, policy loss -0.007
Updates 40, num timesteps 1600000, FPS 2516, mean/median reward 735.3/726.0, min/max reward 211.5/1228.6, entropy 7.27, value loss 37.57, policy loss -0.009
Updates 41, num timesteps 1640000, FPS 2517, mean/median reward 752.2/752.9, min/max reward 241.3/1228.6, entropy 7.22, value loss 50.19, policy loss -0.010
Updates 42, num timesteps 1680000, FPS 2516, mean/median reward 750.9/763.6, min/max reward 226.4/1269.5, entropy 7.17, value loss 46.22, policy loss -0.009
Updates 43, num timesteps 1720000, FPS 2515, mean/median reward 785.3/764.1, min/max reward 220.6/1346.8, entropy 7.13, value loss 54.22, policy loss -0.007
Updates 44, num timesteps 1760000, FPS 2516, mean/median reward 782.7/776.5, min/max reward 220.6/1475.7, entropy 7.09, value loss 57.59, policy loss -0.008
Updates 45, num timesteps 1800000, FPS 2517, mean/median reward 786.8/780.0, min/max reward 291.6/1475.7, entropy 7.06, value loss 61.89, policy loss -0.009
Updates 46, num timesteps 1840000, FPS 2518, mean/median reward 752.4/713.1, min/max reward 246.2/1441.2, entropy 7.03, value loss 64.99, policy loss -0.007
Updates 47, num timesteps 1880000, FPS 2520, mean/median reward 771.9/725.0, min/max reward 143.7/1662.9, entropy 7.01, value loss 57.73, policy loss -0.011
Updates 48, num timesteps 1920000, FPS 2520, mean/median reward 850.8/787.2, min/max reward 143.7/1662.9, entropy 6.97, value loss 36.62, policy loss -0.008
Updates 49, num timesteps 1960000, FPS 2521, mean/median reward 1033.2/980.5, min/max reward 194.8/1666.0, entropy 6.93, value loss 32.19, policy loss -0.008
Updates 50, num timesteps 2000000, FPS 2523, mean/median reward 1171.7/1405.3, min/max reward 240.4/1680.5, entropy 6.88, value loss 41.48, policy loss -0.011
Updates 51, num timesteps 2040000, FPS 2525, mean/median reward 1210.4/1456.0, min/max reward 250.1/1680.5, entropy 6.83, value loss 34.24, policy loss -0.009
Updates 52, num timesteps 2080000, FPS 2527, mean/median reward 1200.9/1460.0, min/max reward 252.0/1698.9, entropy 6.76, value loss 22.18, policy loss -0.007
Updates 53, num timesteps 2120000, FPS 2526, mean/median reward 1205.4/1462.4, min/max reward 270.9/1698.9, entropy 6.74, value loss 43.19, policy loss -0.007
Updates 54, num timesteps 2160000, FPS 2526, mean/median reward 1161.3/1428.5, min/max reward 256.2/1697.0, entropy 6.72, value loss 45.16, policy loss -0.005
Updates 55, num timesteps 2200000, FPS 2528, mean/median reward 1153.9/1313.2, min/max reward 256.2/1697.0, entropy 6.68, value loss 38.22, policy loss -0.008
Updates 56, num timesteps 2240000, FPS 2527, mean/median reward 1267.0/1508.6, min/max reward 301.9/1706.8, entropy 6.66, value loss 31.30, policy loss -0.007
Updates 57, num timesteps 2280000, FPS 2528, mean/median reward 1322.1/1533.3, min/max reward 378.6/1713.4, entropy 6.63, value loss 37.21, policy loss -0.005
Updates 58, num timesteps 2320000, FPS 2529, mean/median reward 1309.2/1562.7, min/max reward 405.8/1737.2, entropy 6.60, value loss 43.66, policy loss -0.011
Updates 59, num timesteps 2360000, FPS 2530, mean/median reward 1306.9/1590.5, min/max reward 391.2/1737.2, entropy 6.57, value loss 26.84, policy loss -0.007
Updates 60, num timesteps 2400000, FPS 2531, mean/median reward 1373.9/1623.9, min/max reward 273.3/1737.2, entropy 6.51, value loss 22.72, policy loss -0.010
Updates 61, num timesteps 2440000, FPS 2529, mean/median reward 1433.2/1635.7, min/max reward 256.4/1735.8, entropy 6.47, value loss 27.27, policy loss -0.007
Updates 62, num timesteps 2480000, FPS 2530, mean/median reward 1403.0/1637.9, min/max reward 183.7/1735.8, entropy 6.45, value loss 34.36, policy loss -0.007
Updates 63, num timesteps 2520000, FPS 2529, mean/median reward 1300.6/1587.7, min/max reward 183.7/1732.0, entropy 6.41, value loss 26.91, policy loss -0.008
Updates 64, num timesteps 2560000, FPS 2529, mean/median reward 1356.2/1646.7, min/max reward 183.7/1742.2, entropy 6.39, value loss 30.90, policy loss -0.009
Updates 65, num timesteps 2600000, FPS 2530, mean/median reward 1353.4/1643.2, min/max reward 236.9/1742.2, entropy 6.34, value loss 19.66, policy loss -0.008
Updates 66, num timesteps 2640000, FPS 2530, mean/median reward 1432.1/1651.0, min/max reward 275.1/1760.7, entropy 6.31, value loss 31.21, policy loss -0.009
Updates 67, num timesteps 2680000, FPS 2531, mean/median reward 1376.5/1623.1, min/max reward 166.8/1760.7, entropy 6.28, value loss 33.20, policy loss -0.008
Updates 68, num timesteps 2720000, FPS 2530, mean/median reward 1372.2/1600.9, min/max reward 166.8/1758.2, entropy 6.26, value loss 38.67, policy loss -0.010
Updates 69, num timesteps 2760000, FPS 2530, mean/median reward 1314.2/1578.1, min/max reward 288.1/1758.2, entropy 6.24, value loss 38.70, policy loss -0.008
Updates 70, num timesteps 2800000, FPS 2530, mean/median reward 1315.4/1580.4, min/max reward 349.8/1750.0, entropy 6.21, value loss 32.62, policy loss -0.009
Updates 71, num timesteps 2840000, FPS 2533, mean/median reward 1417.6/1658.1, min/max reward 349.8/1750.0, entropy 6.21, value loss 30.70, policy loss -0.009
Updates 72, num timesteps 2880000, FPS 2534, mean/median reward 1523.5/1674.6, min/max reward 356.2/1756.0, entropy 6.18, value loss 28.90, policy loss -0.007
Updates 73, num timesteps 2920000, FPS 2536, mean/median reward 1516.2/1678.2, min/max reward 176.0/1772.1, entropy 6.17, value loss 37.26, policy loss -0.013
Updates 74, num timesteps 2960000, FPS 2537, mean/median reward 1467.2/1657.6, min/max reward 176.0/1772.1, entropy 6.15, value loss 36.87, policy loss -0.008
Updates 75, num timesteps 3000000, FPS 2538, mean/median reward 1451.6/1665.2, min/max reward 162.3/1801.8, entropy 6.11, value loss 27.83, policy loss -0.010
Updates 76, num timesteps 3040000, FPS 2538, mean/median reward 1503.9/1684.1, min/max reward 162.3/1801.8, entropy 6.07, value loss 38.46, policy loss -0.011
Updates 77, num timesteps 3080000, FPS 2538, mean/median reward 1510.6/1689.6, min/max reward 162.3/1788.5, entropy 6.04, value loss 46.25, policy loss -0.010
Updates 78, num timesteps 3120000, FPS 2537, mean/median reward 1494.1/1686.3, min/max reward 138.7/1811.3, entropy 6.01, value loss 39.63, policy loss -0.011
Updates 79, num timesteps 3160000, FPS 2537, mean/median reward 1523.8/1694.0, min/max reward 138.7/1811.3, entropy 5.96, value loss 27.58, policy loss -0.011
Updates 80, num timesteps 3200000, FPS 2537, mean/median reward 1539.0/1675.2, min/max reward 178.5/1811.3, entropy 5.90, value loss 44.31, policy loss -0.009
Updates 81, num timesteps 3240000, FPS 2538, mean/median reward 1566.3/1682.5, min/max reward 284.4/1783.2, entropy 5.86, value loss 32.36, policy loss -0.014
Updates 82, num timesteps 3280000, FPS 2538, mean/median reward 1588.3/1689.6, min/max reward 284.4/1783.2, entropy 5.81, value loss 34.29, policy loss -0.009
Updates 83, num timesteps 3320000, FPS 2539, mean/median reward 1613.8/1694.6, min/max reward 458.0/1783.3, entropy 5.77, value loss 49.55, policy loss -0.011
Updates 84, num timesteps 3360000, FPS 2539, mean/median reward 1574.5/1688.0, min/max reward 272.3/1785.0, entropy 5.74, value loss 34.22, policy loss -0.008
Updates 85, num timesteps 3400000, FPS 2540, mean/median reward 1540.6/1683.6, min/max reward 272.3/1803.0, entropy 5.71, value loss 43.80, policy loss -0.011
Updates 86, num timesteps 3440000, FPS 2541, mean/median reward 1571.2/1693.5, min/max reward 272.3/1809.5, entropy 5.69, value loss 56.03, policy loss -0.011
Updates 87, num timesteps 3480000, FPS 2541, mean/median reward 1576.0/1700.2, min/max reward 273.5/1809.5, entropy 5.67, value loss 43.95, policy loss -0.009
Updates 88, num timesteps 3520000, FPS 2541, mean/median reward 1582.6/1699.0, min/max reward 273.5/1827.3, entropy 5.64, value loss 46.73, policy loss -0.013
Updates 89, num timesteps 3560000, FPS 2542, mean/median reward 1603.0/1690.7, min/max reward 273.5/1827.3, entropy 5.59, value loss 46.54, policy loss -0.011
Updates 90, num timesteps 3600000, FPS 2542, mean/median reward 1585.2/1687.4, min/max reward 330.3/1827.3, entropy 5.54, value loss 43.21, policy loss -0.010
Updates 91, num timesteps 3640000, FPS 2542, mean/median reward 1614.4/1714.1, min/max reward 330.3/1837.2, entropy 5.51, value loss 42.36, policy loss -0.010
Updates 92, num timesteps 3680000, FPS 2542, mean/median reward 1585.2/1716.7, min/max reward 141.4/1844.3, entropy 5.47, value loss 50.18, policy loss -0.011
Updates 93, num timesteps 3720000, FPS 2540, mean/median reward 1607.0/1715.5, min/max reward 141.4/1844.3, entropy 5.44, value loss 46.61, policy loss -0.008
Updates 94, num timesteps 3760000, FPS 2539, mean/median reward 1606.5/1712.5, min/max reward 141.4/1863.7, entropy 5.42, value loss 37.19, policy loss -0.010
Updates 95, num timesteps 3800000, FPS 2538, mean/median reward 1633.3/1724.2, min/max reward 284.1/1863.7, entropy 5.39, value loss 48.75, policy loss -0.010
Updates 96, num timesteps 3840000, FPS 2536, mean/median reward 1641.6/1745.0, min/max reward 153.0/1863.7, entropy 5.36, value loss 52.52, policy loss -0.012
Updates 97, num timesteps 3880000, FPS 2534, mean/median reward 1615.1/1742.8, min/max reward 153.0/1850.7, entropy 5.33, value loss 50.69, policy loss -0.011
Updates 98, num timesteps 3920000, FPS 2532, mean/median reward 1593.6/1738.5, min/max reward 153.0/1872.9, entropy 5.30, value loss 55.83, policy loss -0.009
Updates 99, num timesteps 3960000, FPS 2531, mean/median reward 1575.7/1714.3, min/max reward 168.1/1872.9, entropy 5.27, value loss 56.80, policy loss -0.014
Updates 100, num timesteps 4000000, FPS 2531, mean/median reward 1619.1/1733.1, min/max reward 168.1/1872.9, entropy 5.23, value loss 42.01, policy loss -0.010
Updates 101, num timesteps 4040000, FPS 2531, mean/median reward 1587.5/1711.7, min/max reward 249.8/1860.1, entropy 5.18, value loss 46.89, policy loss -0.011
Updates 102, num timesteps 4080000, FPS 2530, mean/median reward 1562.0/1718.6, min/max reward 202.0/1860.1, entropy 5.15, value loss 59.85, policy loss -0.011
Updates 103, num timesteps 4120000, FPS 2529, mean/median reward 1499.6/1702.8, min/max reward 123.0/1849.8, entropy 5.11, value loss 49.00, policy loss -0.012
Updates 104, num timesteps 4160000, FPS 2528, mean/median reward 1495.8/1703.0, min/max reward 123.0/1852.0, entropy 5.08, value loss 52.44, policy loss -0.016
Updates 105, num timesteps 4200000, FPS 2526, mean/median reward 1549.2/1727.4, min/max reward 123.0/1861.1, entropy 5.04, value loss 47.87, policy loss -0.016
Updates 106, num timesteps 4240000, FPS 2526, mean/median reward 1602.4/1741.9, min/max reward 376.4/1869.8, entropy 5.00, value loss 49.38, policy loss -0.014
Updates 107, num timesteps 4280000, FPS 2526, mean/median reward 1649.8/1754.7, min/max reward 315.5/1879.4, entropy 4.96, value loss 51.88, policy loss -0.011
Updates 108, num timesteps 4320000, FPS 2525, mean/median reward 1645.9/1741.5, min/max reward 223.8/1879.4, entropy 4.93, value loss 51.14, policy loss -0.009
Updates 109, num timesteps 4360000, FPS 2523, mean/median reward 1671.2/1754.9, min/max reward 192.9/1879.4, entropy 4.89, value loss 45.01, policy loss -0.015
Updates 110, num timesteps 4400000, FPS 2522, mean/median reward 1696.9/1751.5, min/max reward 192.9/1873.8, entropy 4.85, value loss 54.60, policy loss -0.011
Updates 111, num timesteps 4440000, FPS 2521, mean/median reward 1733.1/1771.8, min/max reward 192.9/1876.4, entropy 4.83, value loss 56.72, policy loss -0.009
Updates 112, num timesteps 4480000, FPS 2521, mean/median reward 1727.6/1756.4, min/max reward 342.3/1907.6, entropy 4.81, value loss 50.53, policy loss -0.011
Updates 113, num timesteps 4520000, FPS 2522, mean/median reward 1718.7/1754.0, min/max reward 342.3/1907.6, entropy 4.78, value loss 60.42, policy loss -0.010
Updates 114, num timesteps 4560000, FPS 2524, mean/median reward 1698.5/1754.0, min/max reward 303.6/1907.6, entropy 4.75, value loss 49.64, policy loss -0.009
Updates 115, num timesteps 4600000, FPS 2525, mean/median reward 1716.8/1756.5, min/max reward 303.6/1890.7, entropy 4.73, value loss 51.77, policy loss -0.007
Updates 116, num timesteps 4640000, FPS 2526, mean/median reward 1710.6/1757.3, min/max reward 193.1/1890.7, entropy 4.70, value loss 60.84, policy loss -0.009
Updates 117, num timesteps 4680000, FPS 2528, mean/median reward 1715.6/1745.8, min/max reward 193.1/1880.0, entropy 4.67, value loss 50.52, policy loss -0.004
Updates 118, num timesteps 4720000, FPS 2529, mean/median reward 1687.0/1745.8, min/max reward 193.1/1883.4, entropy 4.64, value loss 55.20, policy loss -0.011
Updates 119, num timesteps 4760000, FPS 2530, mean/median reward 1683.4/1741.4, min/max reward 226.9/1883.4, entropy 4.62, value loss 53.36, policy loss -0.010
Updates 120, num timesteps 4800000, FPS 2530, mean/median reward 1707.8/1746.3, min/max reward 226.9/1883.4, entropy 4.59, value loss 47.56, policy loss -0.010
Updates 121, num timesteps 4840000, FPS 2530, mean/median reward 1726.3/1748.4, min/max reward 455.0/1880.0, entropy 4.56, value loss 50.37, policy loss -0.011
Updates 122, num timesteps 4880000, FPS 2530, mean/median reward 1716.3/1752.8, min/max reward 413.3/1880.0, entropy 4.53, value loss 52.00, policy loss -0.008
Updates 123, num timesteps 4920000, FPS 2530, mean/median reward 1671.9/1752.3, min/max reward 222.3/1876.6, entropy 4.49, value loss 44.03, policy loss -0.012
Updates 124, num timesteps 4960000, FPS 2530, mean/median reward 1682.2/1763.7, min/max reward 215.8/1876.6, entropy 4.47, value loss 45.59, policy loss -0.009
Updates 125, num timesteps 5000000, FPS 2530, mean/median reward 1680.6/1771.9, min/max reward 181.6/1882.9, entropy 4.46, value loss 49.49, policy loss -0.010
Updates 126, num timesteps 5040000, FPS 2530, mean/median reward 1682.6/1767.0, min/max reward 181.6/1882.9, entropy 4.43, value loss 42.85, policy loss -0.009
Updates 127, num timesteps 5080000, FPS 2531, mean/median reward 1655.6/1766.1, min/max reward 181.6/1882.9, entropy 4.40, value loss 46.55, policy loss -0.006
Updates 128, num timesteps 5120000, FPS 2531, mean/median reward 1635.2/1765.6, min/max reward 196.8/1875.2, entropy 4.38, value loss 52.12, policy loss -0.011
Updates 129, num timesteps 5160000, FPS 2530, mean/median reward 1642.5/1766.1, min/max reward 196.8/1875.2, entropy 4.36, value loss 47.39, policy loss -0.009
Updates 130, num timesteps 5200000, FPS 2530, mean/median reward 1620.4/1763.0, min/max reward 203.9/1875.2, entropy 4.32, value loss 48.73, policy loss -0.010
Updates 131, num timesteps 5240000, FPS 2531, mean/median reward 1623.1/1759.0, min/max reward 256.9/1876.8, entropy 4.29, value loss 44.40, policy loss -0.010
Updates 132, num timesteps 5280000, FPS 2531, mean/median reward 1590.2/1768.2, min/max reward 198.4/1876.8, entropy 4.27, value loss 48.46, policy loss -0.011
Updates 133, num timesteps 5320000, FPS 2531, mean/median reward 1609.3/1759.0, min/max reward 198.4/1876.8, entropy 4.24, value loss 44.55, policy loss -0.013
Updates 134, num timesteps 5360000, FPS 2531, mean/median reward 1574.8/1751.9, min/max reward 198.4/1879.2, entropy 4.21, value loss 40.89, policy loss -0.012
Updates 135, num timesteps 5400000, FPS 2531, mean/median reward 1588.4/1750.6, min/max reward 229.8/1885.9, entropy 4.17, value loss 36.08, policy loss -0.014
Updates 136, num timesteps 5440000, FPS 2530, mean/median reward 1590.0/1750.6, min/max reward 229.8/1885.9, entropy 4.15, value loss 35.80, policy loss -0.014
Updates 137, num timesteps 5480000, FPS 2530, mean/median reward 1633.0/1764.6, min/max reward 229.8/1895.5, entropy 4.12, value loss 41.22, policy loss -0.011
Updates 138, num timesteps 5520000, FPS 2530, mean/median reward 1671.1/1779.0, min/max reward 383.2/1895.5, entropy 4.10, value loss 47.42, policy loss -0.012
Updates 139, num timesteps 5560000, FPS 2530, mean/median reward 1695.8/1777.2, min/max reward 383.2/1895.5, entropy 4.09, value loss 48.76, policy loss -0.010
Updates 140, num timesteps 5600000, FPS 2530, mean/median reward 1696.2/1774.4, min/max reward 245.4/1892.5, entropy 4.07, value loss 43.04, policy loss -0.010
Updates 141, num timesteps 5640000, FPS 2531, mean/median reward 1707.1/1771.6, min/max reward 245.4/1890.3, entropy 4.04, value loss 42.77, policy loss -0.009
Updates 142, num timesteps 5680000, FPS 2531, mean/median reward 1717.5/1771.6, min/max reward 245.4/1893.3, entropy 4.01, value loss 38.79, policy loss -0.011
Updates 143, num timesteps 5720000, FPS 2531, mean/median reward 1733.2/1774.3, min/max reward 379.6/1893.3, entropy 3.98, value loss 34.28, policy loss -0.010
Updates 144, num timesteps 5760000, FPS 2532, mean/median reward 1762.5/1792.0, min/max reward 386.3/1893.3, entropy 3.95, value loss 36.37, policy loss -0.012
Updates 145, num timesteps 5800000, FPS 2532, mean/median reward 1763.1/1800.6, min/max reward 386.3/1884.0, entropy 3.92, value loss 43.25, policy loss -0.009
Updates 146, num timesteps 5840000, FPS 2533, mean/median reward 1753.4/1803.3, min/max reward 327.4/1884.0, entropy 3.91, value loss 42.76, policy loss -0.012
Updates 147, num timesteps 5880000, FPS 2533, mean/median reward 1755.0/1793.6, min/max reward 327.4/1890.2, entropy 3.88, value loss 41.14, policy loss -0.011
Updates 148, num timesteps 5920000, FPS 2534, mean/median reward 1733.1/1780.0, min/max reward 224.8/1890.2, entropy 3.85, value loss 41.47, policy loss -0.015
Updates 149, num timesteps 5960000, FPS 2535, mean/median reward 1710.3/1778.7, min/max reward 189.8/1894.7, entropy 3.82, value loss 36.21, policy loss -0.011
Updates 150, num timesteps 6000000, FPS 2536, mean/median reward 1686.4/1791.2, min/max reward 189.8/1904.6, entropy 3.79, value loss 45.21, policy loss -0.014
Updates 151, num timesteps 6040000, FPS 2537, mean/median reward 1681.5/1790.9, min/max reward 164.9/1904.6, entropy 3.76, value loss 41.54, policy loss -0.012
Updates 152, num timesteps 6080000, FPS 2537, mean/median reward 1673.4/1788.4, min/max reward 164.9/1904.6, entropy 3.74, value loss 37.61, policy loss -0.011
Updates 153, num timesteps 6120000, FPS 2537, mean/median reward 1667.0/1778.2, min/max reward 164.9/1892.4, entropy 3.71, value loss 38.29, policy loss -0.010
Updates 154, num timesteps 6160000, FPS 2537, mean/median reward 1657.3/1780.4, min/max reward 277.1/1892.4, entropy 3.68, value loss 41.80, policy loss -0.010
