WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'device': 'cuda:0',
 'env': 'mocca_envs:Walker2DCustomEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_03_14__22_30_50__walker_experiment/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'log_dir': 'runs/2021_03_14__22_30_50__walker_experiment/logs',
 'log_interval': 2,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'net': None,
 'num_frames': 10000000.0,
 'num_mini_batch': 39,
 'num_processes': 125,
 'num_steps': 320,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'save_dir': 'runs/2021_03_14__22_30_50__walker_experiment/models',
 'save_every': 2000000,
 'seed': 16,
 'use_gae': True}
--------------------------------------
/home/yuni/venv/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
pybullet build time: Nov 26 2020 23:09:05
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
Updates 1, num timesteps 40000, FPS 3125, mean/median reward 29.6/26.1, min/max reward -2.5/105.5, entropy 10.04, value loss 16.97, policy loss -0.033
Updates 46, num timesteps 1840000, FPS 2077, mean/median reward 1454.2/1602.8, min/max reward 186.8/1669.4, entropy 6.66, value loss 16.17, policy loss -0.013
Updates 47, num timesteps 1880000, FPS 2075, mean/median reward 1503.9/1602.8, min/max reward 186.8/1669.4, entropy 6.61, value loss 14.18, policy loss -0.007
Updates 48, num timesteps 1920000, FPS 2075, mean/median reward 1549.6/1609.0, min/max reward 223.6/1669.4, entropy 6.56, value loss 15.97, policy loss -0.012
Updates 49, num timesteps 1960000, FPS 2075, mean/median reward 1481.8/1606.3, min/max reward 153.5/1666.2, entropy 6.52, value loss 21.81, policy loss -0.013
Updates 50, num timesteps 2000000, FPS 2074, mean/median reward 1492.6/1613.0, min/max reward 153.5/1666.2, entropy 6.48, value loss 15.91, policy loss -0.009
Updates 51, num timesteps 2040000, FPS 2075, mean/median reward 1490.5/1610.7, min/max reward 153.5/1663.1, entropy 6.44, value loss 18.93, policy loss -0.014
Updates 52, num timesteps 2080000, FPS 2078, mean/median reward 1456.9/1614.0, min/max reward 199.0/1662.9, entropy 6.38, value loss 20.57, policy loss -0.014
Updates 53, num timesteps 2120000, FPS 2080, mean/median reward 1454.5/1612.3, min/max reward 199.0/1662.9, entropy 6.32, value loss 17.30, policy loss -0.015
Updates 54, num timesteps 2160000, FPS 2080, mean/median reward 1422.3/1618.4, min/max reward 199.0/1662.9, entropy 6.27, value loss 17.94, policy loss -0.017
Updates 55, num timesteps 2200000, FPS 2079, mean/median reward 1448.8/1629.9, min/max reward 214.0/1716.2, entropy 6.22, value loss 21.76, policy loss -0.011
Updates 56, num timesteps 2240000, FPS 2077, mean/median reward 1421.2/1632.7, min/max reward 214.0/1716.2, entropy 6.18, value loss 18.76, policy loss -0.014
Updates 57, num timesteps 2280000, FPS 2074, mean/median reward 1450.6/1634.3, min/max reward 214.0/1717.5, entropy 6.13, value loss 14.67, policy loss -0.014
Updates 58, num timesteps 2320000, FPS 2072, mean/median reward 1416.0/1647.8, min/max reward 221.8/1728.8, entropy 6.08, value loss 19.81, policy loss -0.014
Updates 59, num timesteps 2360000, FPS 2069, mean/median reward 1412.8/1650.6, min/max reward 205.4/1728.8, entropy 6.03, value loss 20.30, policy loss -0.012
Updates 60, num timesteps 2400000, FPS 2068, mean/median reward 1455.2/1658.3, min/max reward 205.4/1728.8, entropy 5.97, value loss 11.20, policy loss -0.009
Updates 61, num timesteps 2440000, FPS 2066, mean/median reward 1517.5/1661.7, min/max reward 205.4/1730.1, entropy 5.93, value loss 19.62, policy loss -0.012
Updates 62, num timesteps 2480000, FPS 2063, mean/median reward 1534.5/1660.2, min/max reward 160.1/1730.1, entropy 5.87, value loss 22.85, policy loss -0.013
Updates 63, num timesteps 2520000, FPS 2060, mean/median reward 1503.7/1657.8, min/max reward 160.1/1738.7, entropy 5.81, value loss 15.61, policy loss -0.014
Updates 64, num timesteps 2560000, FPS 2058, mean/median reward 1455.0/1657.5, min/max reward 160.1/1738.7, entropy 5.76, value loss 20.65, policy loss -0.016
Updates 65, num timesteps 2600000, FPS 2056, mean/median reward 1469.3/1666.8, min/max reward 171.0/1736.7, entropy 5.70, value loss 21.19, policy loss -0.012
Updates 66, num timesteps 2640000, FPS 2056, mean/median reward 1477.6/1667.6, min/max reward 171.0/1755.7, entropy 5.64, value loss 15.34, policy loss -0.013
Updates 67, num timesteps 2680000, FPS 2055, mean/median reward 1486.5/1673.0, min/max reward 184.4/1755.7, entropy 5.59, value loss 17.11, policy loss -0.013
Updates 68, num timesteps 2720000, FPS 2057, mean/median reward 1511.5/1682.2, min/max reward 170.0/1755.7, entropy 5.54, value loss 20.62, policy loss -0.010
Updates 69, num timesteps 2760000, FPS 2055, mean/median reward 1539.0/1686.4, min/max reward 170.0/1757.5, entropy 5.47, value loss 14.62, policy loss -0.013
Updates 70, num timesteps 2800000, FPS 2055, mean/median reward 1588.8/1687.4, min/max reward 170.0/1757.5, entropy 5.42, value loss 13.37, policy loss -0.011
Updates 71, num timesteps 2840000, FPS 2055, mean/median reward 1610.7/1691.5, min/max reward 127.6/1780.8, entropy 5.38, value loss 25.13, policy loss -0.013
Updates 72, num timesteps 2880000, FPS 2055, mean/median reward 1592.1/1695.9, min/max reward 127.6/1780.8, entropy 5.33, value loss 21.11, policy loss -0.008
Updates 73, num timesteps 2920000, FPS 2055, mean/median reward 1557.1/1699.3, min/max reward 127.6/1786.8, entropy 5.28, value loss 19.65, policy loss -0.009
Updates 74, num timesteps 2960000, FPS 2056, mean/median reward 1563.9/1705.9, min/max reward 190.7/1800.9, entropy 5.24, value loss 21.87, policy loss -0.014
Updates 75, num timesteps 3000000, FPS 2057, mean/median reward 1552.0/1706.0, min/max reward 190.7/1800.9, entropy 5.20, value loss 20.19, policy loss -0.013
Updates 76, num timesteps 3040000, FPS 2058, mean/median reward 1605.0/1710.0, min/max reward 264.9/1800.9, entropy 5.15, value loss 16.37, policy loss -0.011
Updates 77, num timesteps 3080000, FPS 2060, mean/median reward 1618.1/1717.6, min/max reward 264.9/1800.9, entropy 5.10, value loss 15.77, policy loss -0.010
Updates 78, num timesteps 3120000, FPS 2061, mean/median reward 1619.0/1723.1, min/max reward 232.6/1819.6, entropy 5.05, value loss 18.42, policy loss -0.013
Updates 79, num timesteps 3160000, FPS 2061, mean/median reward 1621.8/1729.3, min/max reward 199.8/1819.6, entropy 5.01, value loss 10.58, policy loss -0.013
Updates 80, num timesteps 3200000, FPS 2063, mean/median reward 1617.3/1740.7, min/max reward 191.2/1819.6, entropy 4.96, value loss 13.32, policy loss -0.012
Updates 81, num timesteps 3240000, FPS 2063, mean/median reward 1639.3/1751.0, min/max reward 191.2/1814.0, entropy 4.91, value loss 17.83, policy loss -0.009
Updates 82, num timesteps 3280000, FPS 2062, mean/median reward 1629.1/1753.4, min/max reward 191.2/1841.3, entropy 4.86, value loss 13.49, policy loss -0.013
Updates 83, num timesteps 3320000, FPS 2061, mean/median reward 1625.1/1759.1, min/max reward 197.3/1852.6, entropy 4.82, value loss 16.42, policy loss -0.013
Updates 84, num timesteps 3360000, FPS 2059, mean/median reward 1653.1/1762.3, min/max reward 218.9/1852.6, entropy 4.78, value loss 25.19, policy loss -0.014
Updates 85, num timesteps 3400000, FPS 2059, mean/median reward 1664.1/1757.8, min/max reward 218.9/1852.6, entropy 4.74, value loss 16.46, policy loss -0.012
Updates 86, num timesteps 3440000, FPS 2059, mean/median reward 1681.5/1754.0, min/max reward 218.9/1837.4, entropy 4.69, value loss 23.10, policy loss -0.012
Updates 87, num timesteps 3480000, FPS 2058, mean/median reward 1668.3/1751.3, min/max reward 248.3/1820.2, entropy 4.65, value loss 27.51, policy loss -0.012
Updates 88, num timesteps 3520000, FPS 2058, mean/median reward 1671.2/1750.4, min/max reward 248.3/1846.3, entropy 4.59, value loss 17.86, policy loss -0.013
Updates 89, num timesteps 3560000, FPS 2058, mean/median reward 1648.1/1742.2, min/max reward 248.3/1849.6, entropy 4.54, value loss 20.86, policy loss -0.011
Updates 90, num timesteps 3600000, FPS 2060, mean/median reward 1670.2/1743.9, min/max reward 242.9/1849.6, entropy 4.50, value loss 23.89, policy loss -0.013
Updates 91, num timesteps 3640000, FPS 2062, mean/median reward 1623.0/1736.3, min/max reward 242.9/1849.6, entropy 4.46, value loss 17.12, policy loss -0.015
Updates 92, num timesteps 3680000, FPS 2063, mean/median reward 1600.3/1735.5, min/max reward 240.1/1828.9, entropy 4.42, value loss 14.93, policy loss -0.013
Updates 93, num timesteps 3720000, FPS 2065, mean/median reward 1573.6/1714.9, min/max reward 165.5/1798.7, entropy 4.38, value loss 16.93, policy loss -0.012
Updates 94, num timesteps 3760000, FPS 2067, mean/median reward 1580.5/1708.1, min/max reward 165.5/1798.7, entropy 4.33, value loss 13.82, policy loss -0.014
Updates 95, num timesteps 3800000, FPS 2067, mean/median reward 1609.4/1706.7, min/max reward 165.5/1787.2, entropy 4.29, value loss 11.37, policy loss -0.012
Updates 96, num timesteps 3840000, FPS 2068, mean/median reward 1639.4/1717.7, min/max reward 212.0/1829.9, entropy 4.26, value loss 13.76, policy loss -0.011
Updates 97, num timesteps 3880000, FPS 2068, mean/median reward 1608.5/1720.3, min/max reward 212.0/1829.9, entropy 4.23, value loss 15.70, policy loss -0.010
Updates 98, num timesteps 3920000, FPS 2068, mean/median reward 1600.7/1726.8, min/max reward 177.7/1829.9, entropy 4.20, value loss 10.51, policy loss -0.013
Updates 99, num timesteps 3960000, FPS 2068, mean/median reward 1600.2/1732.5, min/max reward 177.7/1835.4, entropy 4.16, value loss 13.01, policy loss -0.015
Updates 100, num timesteps 4000000, FPS 2070, mean/median reward 1678.3/1744.5, min/max reward 177.7/1841.7, entropy 4.13, value loss 15.69, policy loss -0.017
Updates 101, num timesteps 4040000, FPS 2070, mean/median reward 1715.8/1761.4, min/max reward 206.3/1841.7, entropy 4.11, value loss 13.42, policy loss -0.017
Updates 102, num timesteps 4080000, FPS 2070, mean/median reward 1692.9/1771.3, min/max reward 194.2/1847.5, entropy 4.10, value loss 18.60, policy loss -0.015
Updates 103, num timesteps 4120000, FPS 2071, mean/median reward 1575.8/1763.6, min/max reward 184.3/1847.5, entropy 4.08, value loss 25.21, policy loss -0.013
Updates 104, num timesteps 4160000, FPS 2071, mean/median reward 1542.6/1757.0, min/max reward 184.3/1847.5, entropy 4.06, value loss 18.24, policy loss -0.018
Updates 105, num timesteps 4200000, FPS 2070, mean/median reward 1536.3/1747.2, min/max reward 184.3/1898.8, entropy 4.05, value loss 21.00, policy loss -0.014
Updates 106, num timesteps 4240000, FPS 2072, mean/median reward 1448.8/1716.3, min/max reward 196.9/1898.8, entropy 4.02, value loss 29.12, policy loss -0.016
Updates 107, num timesteps 4280000, FPS 2073, mean/median reward 1427.4/1699.7, min/max reward 196.9/1856.2, entropy 3.99, value loss 24.51, policy loss -0.014
Updates 108, num timesteps 4320000, FPS 2073, mean/median reward 1367.6/1673.6, min/max reward 196.9/1856.2, entropy 3.96, value loss 24.03, policy loss -0.013
Updates 109, num timesteps 4360000, FPS 2072, mean/median reward 1442.0/1673.6, min/max reward 207.6/1826.3, entropy 3.93, value loss 28.15, policy loss -0.014
Updates 110, num timesteps 4400000, FPS 2071, mean/median reward 1436.0/1668.0, min/max reward 207.6/1826.3, entropy 3.89, value loss 22.95, policy loss -0.011
Updates 111, num timesteps 4440000, FPS 2071, mean/median reward 1451.1/1673.9, min/max reward 241.7/1829.0, entropy 3.86, value loss 19.09, policy loss -0.012
Updates 112, num timesteps 4480000, FPS 2070, mean/median reward 1415.0/1667.5, min/max reward 228.2/1862.1, entropy 3.82, value loss 25.84, policy loss -0.017
Updates 113, num timesteps 4520000, FPS 2069, mean/median reward 1340.1/1659.4, min/max reward 228.2/1880.3, entropy 3.78, value loss 25.35, policy loss -0.017
Updates 114, num timesteps 4560000, FPS 2068, mean/median reward 1351.0/1666.3, min/max reward 228.2/1892.1, entropy 3.76, value loss 19.93, policy loss -0.014
Updates 115, num timesteps 4600000, FPS 2066, mean/median reward 1422.4/1678.2, min/max reward 214.4/1892.1, entropy 3.72, value loss 22.87, policy loss -0.014
Updates 116, num timesteps 4640000, FPS 2065, mean/median reward 1465.9/1698.2, min/max reward 214.4/1892.1, entropy 3.67, value loss 16.82, policy loss -0.014
Updates 117, num timesteps 4680000, FPS 2064, mean/median reward 1468.2/1715.5, min/max reward 219.7/1884.1, entropy 3.64, value loss 21.40, policy loss -0.020
Updates 118, num timesteps 4720000, FPS 2063, mean/median reward 1518.9/1728.9, min/max reward 211.7/1884.1, entropy 3.61, value loss 20.71, policy loss -0.016
Updates 119, num timesteps 4760000, FPS 2062, mean/median reward 1525.2/1724.2, min/max reward 211.7/1893.6, entropy 3.58, value loss 19.86, policy loss -0.017
Updates 120, num timesteps 4800000, FPS 2061, mean/median reward 1434.6/1701.0, min/max reward 211.7/1893.6, entropy 3.54, value loss 27.59, policy loss -0.016
Updates 121, num timesteps 4840000, FPS 2058, mean/median reward 1341.6/1694.9, min/max reward 173.2/1876.9, entropy 3.52, value loss 32.70, policy loss -0.013
Updates 122, num timesteps 4880000, FPS 2056, mean/median reward 1302.5/1686.5, min/max reward 173.2/1897.8, entropy 3.49, value loss 35.75, policy loss -0.015
Updates 123, num timesteps 4920000, FPS 2055, mean/median reward 1341.4/1705.8, min/max reward 173.2/1897.8, entropy 3.45, value loss 24.95, policy loss -0.015
Updates 124, num timesteps 4960000, FPS 2054, mean/median reward 1406.4/1721.3, min/max reward 176.1/1949.3, entropy 3.41, value loss 27.03, policy loss -0.012
Updates 125, num timesteps 5000000, FPS 2053, mean/median reward 1506.4/1724.3, min/max reward 253.0/1949.3, entropy 3.39, value loss 33.34, policy loss -0.013
Updates 126, num timesteps 5040000, FPS 2052, mean/median reward 1451.1/1704.9, min/max reward 204.5/1949.3, entropy 3.35, value loss 24.42, policy loss -0.012
Updates 127, num timesteps 5080000, FPS 2052, mean/median reward 1475.7/1714.1, min/max reward 204.5/1946.2, entropy 3.31, value loss 27.38, policy loss -0.018
Updates 128, num timesteps 5120000, FPS 2052, mean/median reward 1481.8/1722.9, min/max reward 204.5/1959.4, entropy 3.27, value loss 25.95, policy loss -0.014
Updates 129, num timesteps 5160000, FPS 2052, mean/median reward 1513.6/1723.4, min/max reward 218.8/1959.4, entropy 3.23, value loss 24.11, policy loss -0.014
Updates 130, num timesteps 5200000, FPS 2053, mean/median reward 1514.9/1732.0, min/max reward 196.4/1959.4, entropy 3.19, value loss 25.66, policy loss -0.011
Updates 131, num timesteps 5240000, FPS 2052, mean/median reward 1548.3/1732.0, min/max reward 196.4/1938.7, entropy 3.16, value loss 25.62, policy loss -0.014
Updates 132, num timesteps 5280000, FPS 2052, mean/median reward 1562.9/1718.3, min/max reward 196.4/1938.7, entropy 3.12, value loss 19.17, policy loss -0.011
Updates 133, num timesteps 5320000, FPS 2050, mean/median reward 1615.7/1715.7, min/max reward 206.9/1962.2, entropy 3.09, value loss 21.84, policy loss -0.013
Updates 134, num timesteps 5360000, FPS 2049, mean/median reward 1688.4/1727.3, min/max reward 206.9/1962.2, entropy 3.04, value loss 21.08, policy loss -0.014
Updates 135, num timesteps 5400000, FPS 2048, mean/median reward 1707.9/1735.2, min/max reward 353.5/1962.2, entropy 2.99, value loss 18.65, policy loss -0.010
Updates 136, num timesteps 5440000, FPS 2047, mean/median reward 1720.3/1762.6, min/max reward 318.4/1939.2, entropy 2.95, value loss 18.11, policy loss -0.015
Updates 137, num timesteps 5480000, FPS 2046, mean/median reward 1731.8/1762.6, min/max reward 318.4/1927.3, entropy 2.92, value loss 18.74, policy loss -0.012
Updates 138, num timesteps 5520000, FPS 2045, mean/median reward 1745.9/1780.0, min/max reward 244.4/1927.3, entropy 2.89, value loss 17.07, policy loss -0.011
Updates 139, num timesteps 5560000, FPS 2044, mean/median reward 1741.9/1788.4, min/max reward 244.4/1949.5, entropy 2.85, value loss 18.76, policy loss -0.013
Updates 140, num timesteps 5600000, FPS 2043, mean/median reward 1717.0/1789.9, min/max reward 242.9/1949.9, entropy 2.82, value loss 18.60, policy loss -0.013
Updates 141, num timesteps 5640000, FPS 2043, mean/median reward 1678.3/1787.7, min/max reward 242.9/1967.8, entropy 2.79, value loss 19.63, policy loss -0.013
Updates 142, num timesteps 5680000, FPS 2042, mean/median reward 1670.2/1787.7, min/max reward 242.9/1969.1, entropy 2.76, value loss 19.55, policy loss -0.013
Updates 143, num timesteps 5720000, FPS 2041, mean/median reward 1712.9/1814.6, min/max reward 237.1/1969.1, entropy 2.72, value loss 16.13, policy loss -0.017
Updates 144, num timesteps 5760000, FPS 2042, mean/median reward 1744.4/1811.9, min/max reward 233.9/1989.4, entropy 2.69, value loss 17.31, policy loss -0.014
Updates 145, num timesteps 5800000, FPS 2042, mean/median reward 1718.8/1810.2, min/max reward 197.3/1989.4, entropy 2.67, value loss 20.02, policy loss -0.012
Updates 146, num timesteps 5840000, FPS 2042, mean/median reward 1694.0/1811.9, min/max reward 197.3/1989.4, entropy 2.64, value loss 16.06, policy loss -0.016
Updates 147, num timesteps 5880000, FPS 2042, mean/median reward 1655.4/1806.7, min/max reward 197.3/1986.3, entropy 2.61, value loss 21.05, policy loss -0.015
Updates 148, num timesteps 5920000, FPS 2042, mean/median reward 1640.1/1806.8, min/max reward 195.5/1988.7, entropy 2.58, value loss 16.70, policy loss -0.013
Updates 149, num timesteps 5960000, FPS 2042, mean/median reward 1621.4/1806.8, min/max reward 172.9/1988.7, entropy 2.55, value loss 14.78, policy loss -0.014
Updates 150, num timesteps 6000000, FPS 2042, mean/median reward 1699.9/1842.2, min/max reward 172.9/1990.6, entropy 2.52, value loss 14.49, policy loss -0.013
Updates 151, num timesteps 6040000, FPS 2041, mean/median reward 1708.0/1864.7, min/max reward 172.9/1990.6, entropy 2.49, value loss 18.33, policy loss -0.013
Updates 152, num timesteps 6080000, FPS 2042, mean/median reward 1724.5/1866.9, min/max reward 302.1/1990.6, entropy 2.46, value loss 16.25, policy loss -0.014
Updates 153, num timesteps 6120000, FPS 2041, mean/median reward 1718.3/1858.8, min/max reward 302.1/1986.2, entropy 2.43, value loss 14.45, policy loss -0.015
Updates 154, num timesteps 6160000, FPS 2042, mean/median reward 1727.7/1839.1, min/max reward 319.4/1986.5, entropy 2.40, value loss 17.06, policy loss -0.014
